,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_SOLD,YEARSOLD,Commercial,House,Others
256,2.0,1024,1,1,3,3.0,1,3.0,0.0,3.0,12091400,16,2012,1.0,0.0,0.0
257,3.0,1600,2,1,4,1.0,1,0.0,1.0,4.0,10530200,25,2009,0.0,0.0,1.0
258,2.0,1276,2,1,4,3.0,0,1.0,1.0,4.0,9604120,36,2013,0.0,0.0,1.0
259,2.0,1159,1,1,3,1.0,1,0.0,2.0,3.0,9062800,36,2010,0.0,1.0,0.0
260,0.0,1024,1,1,3,2.0,1,1.0,0.0,1.0,4748500,50,2012,0.0,1.0,0.0
261,1.0,1249,2,2,4,4.0,0,2.0,1.0,0.0,12642285,19,2010,1.0,0.0,0.0
262,2.0,839,1,1,3,3.0,1,3.0,2.0,3.0,9107430,16,2010,0.0,0.0,1.0
263,2.0,1286,2,1,4,2.0,0,3.0,0.0,5.0,9153300,34,2007,0.0,1.0,0.0
264,4.0,2467,4,2,6,4.0,0,3.0,2.0,4.0,12650920,16,2011,0.0,1.0,0.0
265,0.0,653,1,1,2,4.0,0,0.0,0.0,5.0,7635250,15,2010,1.0,0.0,0.0
266,0.0,606,1,1,2,1.0,1,1.0,2.0,5.0,7854000,17,2010,0.0,0.0,1.0
267,6.0,1837,2,1,5,4.0,1,0.0,0.0,4.0,13197230,28,2007,0.0,1.0,0.0
268,3.0,1880,3,2,5,1.0,1,1.0,0.0,1.0,13669670,46,2011,1.0,0.0,0.0
269,4.0,2189,3,2,5,4.0,1,3.0,2.0,3.0,18249860,23,2011,1.0,0.0,0.0
270,3.0,1853,3,2,5,4.0,1,2.0,1.0,1.0,14707330,49,2007,1.0,0.0,0.0
271,2.0,1057,1,1,3,3.0,0,3.0,1.0,4.0,9144840,17,2014,0.0,0.0,1.0
272,1.0,723,1,1,2,1.0,0,0.0,2.0,5.0,10969920,28,2007,1.0,0.0,0.0
273,6.0,1812,2,1,5,1.0,0,0.0,0.0,4.0,12248640,44,2010,0.0,0.0,1.0
274,6.0,1788,1,1,4,4.0,1,0.0,0.0,4.0,14225180,17,2008,0.0,0.0,1.0
275,3.0,1615,2,1,4,2.0,0,0.0,1.0,2.0,8019280,19,2004,0.0,1.0,0.0
276,5.0,1755,1,1,4,4.0,0,2.0,0.0,4.0,11410310,44,2014,0.0,1.0,0.0
277,1.0,1296,2,2,4,1.0,0,3.0,0.0,5.0,9950600,20,2008,0.0,1.0,0.0
278,4.0,1554,2,1,4,2.0,1,1.0,1.0,4.0,9980320,6,2010,0.0,1.0,0.0
279,5.0,1737,1,1,4,4.0,1,3.0,2.0,4.0,14292780,9,2014,0.0,1.0,0.0
280,0.0,785,1,1,2,1.0,1,3.0,0.0,2.0,5752875,12,2009,0.0,0.0,1.0
281,0.0,1678,2,2,4,0.0,1,1.0,2.0,1.0,11883250,35,2011,1.0,0.0,0.0
282,4.0,2360,4,2,6,3.0,1,2.0,1.0,5.0,19816180,9,2011,1.0,0.0,0.0
283,4.0,1464,2,1,4,1.0,1,2.0,1.0,3.0,9394640,28,2010,0.0,0.0,1.0
284,4.0,1632,2,1,4,0.0,1,3.0,2.0,3.0,10506420,19,2011,0.0,0.0,1.0
285,3.0,1755,2,1,4,2.0,1,0.0,0.0,1.0,8762820,25,2006,0.0,0.0,1.0
286,3.0,1556,2,1,4,0.0,0,1.0,1.0,4.0,9348100,20,2009,0.0,0.0,1.0
287,1.0,1170,1,1,3,4.0,0,1.0,2.0,3.0,9134740,36,2011,0.0,1.0,0.0
288,1.0,901,1,1,3,0.0,0,3.0,2.0,2.0,7643255,37,2006,0.0,0.0,1.0
289,0.0,1160,1,1,3,0.0,1,1.0,2.0,0.0,8886250,20,2009,1.0,0.0,0.0
290,0.0,1570,2,2,4,1.0,1,2.0,0.0,0.0,6407000,8,2010,0.0,1.0,0.0
291,0.0,1476,2,2,4,2.0,0,2.0,1.0,4.0,11536000,33,2011,1.0,0.0,0.0
292,0.0,586,1,1,2,1.0,1,0.0,1.0,2.0,5333000,19,2012,0.0,0.0,1.0
293,0.0,1059,1,1,3,3.0,1,3.0,1.0,4.0,7849250,33,2010,0.0,1.0,0.0
294,6.0,1712,1,1,4,2.0,1,2.0,2.0,4.0,13797720,6,2011,0.0,1.0,0.0
295,1.0,847,1,1,3,0.0,0,1.0,2.0,3.0,7492300,40,2007,0.0,0.0,1.0
296,0.0,1192,1,1,3,1.0,0,2.0,0.0,2.0,5342250,23,2011,0.0,1.0,0.0
297,3.0,1942,3,2,5,0.0,1,3.0,0.0,4.0,16212650,25,2006,1.0,0.0,0.0
298,0.0,557,1,1,2,1.0,1,0.0,0.0,2.0,4710125,17,2009,0.0,0.0,1.0
299,3.0,1728,2,1,4,3.0,1,0.0,2.0,2.0,14898480,19,2009,1.0,0.0,0.0
300,3.0,1798,2,1,4,1.0,1,3.0,2.0,5.0,17060380,28,2008,1.0,0.0,0.0
301,0.0,1497,2,2,4,0.0,1,3.0,2.0,0.0,6931750,35,2011,0.0,1.0,0.0
302,2.0,1173,1,1,3,3.0,1,1.0,0.0,3.0,8196400,32,2009,0.0,1.0,0.0
303,5.0,1640,1,1,4,0.0,1,2.0,0.0,3.0,17704670,36,2013,1.0,0.0,0.0
304,4.0,1747,2,1,4,0.0,1,1.0,1.0,4.0,10784680,17,2009,0.0,0.0,1.0
305,0.0,1342,2,2,4,2.0,1,0.0,0.0,2.0,9594250,43,2010,1.0,0.0,0.0
306,6.0,2000,2,1,5,4.0,0,2.0,0.0,5.0,13596890,27,2007,0.0,1.0,0.0
307,3.0,1987,3,2,5,1.0,0,1.0,2.0,3.0,11156320,11,2006,0.0,0.0,1.0
308,0.0,1567,2,2,4,1.0,0,3.0,2.0,1.0,7725875,17,2009,0.0,0.0,1.0
309,0.0,1188,1,1,3,0.0,0,3.0,0.0,5.0,9819500,35,2011,1.0,0.0,0.0
310,1.0,737,1,1,2,1.0,0,2.0,0.0,0.0,3869180,33,2010,0.0,1.0,0.0
311,0.0,785,1,1,2,4.0,1,1.0,1.0,1.0,5852625,13,2010,0.0,0.0,1.0
312,4.0,2078,3,2,5,2.0,0,1.0,1.0,3.0,9696820,21,2011,0.0,1.0,0.0
313,1.0,647,1,1,2,1.0,1,3.0,0.0,3.0,9574550,10,2007,1.0,0.0,0.0
314,0.0,1171,1,1,3,4.0,1,3.0,0.0,0.0,6102625,16,2009,0.0,0.0,1.0
315,4.0,2435,4,2,6,0.0,1,2.0,2.0,5.0,20246360,18,2009,1.0,0.0,0.0
316,3.0,1805,3,2,5,4.0,1,3.0,1.0,4.0,16930470,16,2006,1.0,0.0,0.0
317,0.0,1145,1,1,3,3.0,0,3.0,2.0,0.0,5510250,17,2009,0.0,1.0,0.0
318,0.0,971,1,1,3,3.0,0,3.0,1.0,4.0,6530500,27,2011,0.0,1.0,0.0
319,0.0,1657,2,2,4,2.0,1,1.0,2.0,4.0,10147125,39,2009,0.0,0.0,1.0
320,3.0,1638,2,1,4,4.0,1,2.0,0.0,3.0,9705900,5,2007,0.0,1.0,0.0
321,1.0,1284,2,2,4,3.0,1,0.0,1.0,4.0,16107475,5,2010,1.0,0.0,0.0
322,1.0,1273,2,2,4,2.0,0,0.0,0.0,0.0,7451690,6,2011,0.0,0.0,1.0
323,2.0,1185,1,1,3,3.0,1,0.0,2.0,4.0,10163000,20,2013,0.0,1.0,0.0
324,6.0,1538,1,1,4,1.0,1,2.0,2.0,4.0,19376950,5,2009,1.0,0.0,0.0
325,4.0,1929,3,2,5,3.0,0,3.0,1.0,3.0,10173980,29,2008,0.0,0.0,1.0
326,4.0,1656,2,1,4,2.0,1,2.0,1.0,5.0,10910100,15,2011,0.0,1.0,0.0
327,1.0,1287,2,2,4,1.0,1,1.0,2.0,2.0,15013625,15,2010,1.0,0.0,0.0
328,6.0,1749,1,1,4,2.0,0,1.0,0.0,3.0,11713410,33,2011,0.0,0.0,1.0
329,5.0,1585,1,1,4,1.0,0,3.0,0.0,4.0,17382790,17,2012,1.0,0.0,0.0
330,6.0,1962,2,1,5,3.0,1,2.0,1.0,5.0,15862990,33,2011,0.0,0.0,1.0
331,4.0,1425,2,1,4,3.0,0,2.0,1.0,4.0,8677280,14,2009,0.0,1.0,0.0
332,0.0,884,1,1,2,3.0,1,2.0,1.0,2.0,8282500,26,2010,1.0,0.0,0.0
333,2.0,1052,1,1,3,3.0,0,2.0,0.0,3.0,7926740,10,2014,0.0,0.0,1.0
334,6.0,1756,1,1,4,0.0,0,1.0,2.0,4.0,12093570,31,2014,0.0,1.0,0.0
335,0.0,523,1,1,2,2.0,1,3.0,2.0,5.0,7390000,37,2011,0.0,1.0,0.0
336,3.0,1524,2,1,4,1.0,1,2.0,1.0,5.0,11053290,22,2010,0.0,0.0,1.0
337,6.0,1949,2,1,5,0.0,1,2.0,0.0,5.0,14464930,43,2013,0.0,0.0,1.0
338,2.0,1263,2,1,4,4.0,0,1.0,2.0,4.0,10637010,23,2010,0.0,0.0,1.0
339,4.0,1917,3,2,5,1.0,1,3.0,1.0,4.0,11045960,18,2009,0.0,1.0,0.0
340,4.0,1401,2,1,4,0.0,0,1.0,1.0,3.0,7410200,20,2009,0.0,1.0,0.0
341,2.0,723,1,1,2,1.0,0,3.0,2.0,5.0,8645860,17,2015,0.0,0.0,1.0
342,6.0,1660,1,1,4,3.0,0,1.0,1.0,3.0,17787740,37,2008,1.0,0.0,0.0
343,2.0,895,1,1,3,0.0,1,0.0,2.0,3.0,8514750,5,2012,0.0,1.0,0.0
344,5.0,1889,2,1,5,0.0,1,0.0,2.0,5.0,13841050,45,2009,0.0,1.0,0.0
345,2.0,1199,1,1,3,4.0,0,2.0,1.0,3.0,9160580,25,2010,0.0,0.0,1.0
346,0.0,782,1,1,2,4.0,1,3.0,0.0,2.0,7794500,14,2012,1.0,0.0,0.0
347,5.0,1571,1,1,4,0.0,1,2.0,1.0,4.0,12946530,25,2012,0.0,0.0,1.0
348,4.0,1848,3,2,5,3.0,1,2.0,1.0,4.0,15883280,24,2011,1.0,0.0,0.0
349,2.0,1131,1,1,3,4.0,1,2.0,0.0,4.0,10089670,21,2010,0.0,0.0,1.0
350,0.0,1062,1,1,3,4.0,1,3.0,0.0,0.0,5335750,22,2012,0.0,1.0,0.0
351,4.0,1983,3,2,5,4.0,1,3.0,1.0,5.0,12126880,24,2010,0.0,1.0,0.0
352,3.0,1572,2,1,4,4.0,0,2.0,2.0,1.0,8165450,20,2007,0.0,1.0,0.0
353,5.0,1535,1,1,4,1.0,0,0.0,2.0,3.0,11484740,31,2007,0.0,0.0,1.0
354,6.0,1818,2,1,5,3.0,1,1.0,2.0,5.0,22024740,32,2007,1.0,0.0,0.0
355,4.0,1484,2,1,4,0.0,1,2.0,2.0,3.0,9771020,27,2011,0.0,0.0,1.0
356,4.0,2189,3,2,5,4.0,0,2.0,2.0,3.0,12071880,15,2009,0.0,0.0,1.0
357,2.0,1203,2,1,4,0.0,0,3.0,0.0,4.0,12925550,17,2014,1.0,0.0,0.0
358,4.0,1610,2,1,4,0.0,1,3.0,2.0,5.0,15387480,24,2009,1.0,0.0,0.0
359,1.0,863,1,1,3,2.0,1,1.0,1.0,0.0,6637005,7,2010,0.0,1.0,0.0
360,0.0,985,1,1,3,0.0,0,3.0,2.0,4.0,7446875,20,2011,0.0,0.0,1.0
361,0.0,1623,2,2,4,2.0,0,3.0,1.0,3.0,11658500,38,2012,1.0,0.0,0.0
362,1.0,1019,1,1,3,0.0,0,0.0,2.0,1.0,6663435,28,2010,0.0,1.0,0.0
363,0.0,1575,2,2,4,1.0,1,1.0,1.0,5.0,9894250,9,2010,0.0,1.0,0.0
364,2.0,802,1,1,3,2.0,0,1.0,0.0,5.0,7968490,9,2007,0.0,0.0,1.0
365,6.0,1846,2,1,5,3.0,0,2.0,0.0,3.0,12403760,34,2007,0.0,0.0,1.0
366,2.0,759,1,1,2,4.0,0,3.0,1.0,4.0,8149280,15,2011,0.0,0.0,1.0
367,4.0,2060,3,2,5,2.0,0,2.0,1.0,4.0,16012600,31,2011,1.0,0.0,0.0
368,4.0,1503,2,1,4,0.0,1,1.0,2.0,5.0,11121040,19,2012,0.0,0.0,1.0
369,3.0,1853,3,2,5,0.0,1,1.0,0.0,4.0,9462230,49,2010,0.0,1.0,0.0
370,6.0,1739,1,1,4,4.0,1,1.0,1.0,4.0,20477590,38,2012,1.0,0.0,0.0
371,0.0,766,1,1,2,1.0,1,1.0,1.0,5.0,8755500,50,2010,1.0,0.0,0.0
372,2.0,857,1,1,3,2.0,1,3.0,0.0,4.0,8471590,26,2007,0.0,0.0,1.0
373,6.0,1887,2,1,5,0.0,0,0.0,2.0,5.0,13024030,38,2013,0.0,1.0,0.0
374,0.0,1502,2,2,4,3.0,0,2.0,0.0,5.0,8215250,7,2011,0.0,1.0,0.0
375,3.0,1568,2,1,4,1.0,0,1.0,0.0,0.0,6361850,30,2009,0.0,0.0,1.0
376,2.0,918,1,1,3,0.0,0,1.0,0.0,5.0,10929300,22,2007,1.0,0.0,0.0
377,1.0,1289,2,2,4,3.0,0,3.0,2.0,3.0,14634500,40,2009,1.0,0.0,0.0
378,4.0,1941,3,2,5,4.0,0,1.0,2.0,5.0,12228420,20,2010,0.0,0.0,1.0
379,3.0,1730,2,1,4,2.0,1,1.0,0.0,4.0,10494410,23,2006,0.0,0.0,1.0
380,3.0,1513,2,1,4,3.0,1,0.0,2.0,0.0,12350640,27,2004,1.0,0.0,0.0
381,3.0,1762,2,1,4,1.0,1,1.0,0.0,3.0,9071080,24,2006,0.0,1.0,0.0
382,5.0,1970,2,1,5,0.0,1,3.0,0.0,3.0,12450910,33,2012,0.0,1.0,0.0
383,3.0,1702,2,1,4,2.0,0,2.0,0.0,2.0,12225650,44,2010,1.0,0.0,0.0
384,3.0,1726,2,1,4,0.0,0,2.0,0.0,1.0,6804640,22,2004,0.0,1.0,0.0
385,2.0,1243,2,1,4,1.0,1,2.0,2.0,4.0,15495150,9,2013,1.0,0.0,0.0
386,3.0,1550,2,1,4,0.0,1,0.0,2.0,0.0,12456680,14,2004,1.0,0.0,0.0
387,4.0,1830,3,2,5,4.0,1,3.0,2.0,3.0,16312280,14,2010,1.0,0.0,0.0
388,0.0,1435,2,2,4,2.0,1,1.0,2.0,5.0,9753250,33,2011,0.0,1.0,0.0
389,3.0,1729,2,1,4,0.0,1,0.0,1.0,3.0,10629750,5,2010,0.0,0.0,1.0
390,6.0,1572,1,1,4,4.0,1,3.0,2.0,5.0,20715860,18,2007,1.0,0.0,0.0
391,2.0,1145,1,1,3,4.0,1,2.0,2.0,3.0,14297200,16,2011,1.0,0.0,0.0
392,2.0,1043,1,1,3,2.0,1,0.0,0.0,3.0,8317410,30,2014,0.0,0.0,1.0
393,0.0,1332,1,1,3,3.0,0,2.0,1.0,5.0,8261500,44,2009,0.0,0.0,1.0
394,0.0,608,1,1,2,1.0,1,0.0,0.0,2.0,6206250,15,2011,1.0,0.0,0.0
395,1.0,676,1,1,2,0.0,1,2.0,0.0,2.0,8400465,32,2011,1.0,0.0,0.0
396,3.0,1685,2,1,4,4.0,1,1.0,2.0,3.0,11104320,36,2010,0.0,0.0,1.0
397,1.0,658,1,1,2,4.0,0,1.0,2.0,1.0,6083885,38,2007,0.0,0.0,1.0
398,2.0,1008,1,1,3,4.0,0,1.0,1.0,4.0,8836160,33,2007,0.0,0.0,1.0
399,5.0,1924,2,1,5,1.0,0,0.0,0.0,5.0,13620040,31,2010,0.0,0.0,1.0
400,4.0,2112,3,2,5,4.0,0,2.0,2.0,3.0,16756460,14,2009,1.0,0.0,0.0
401,2.0,917,1,1,3,3.0,1,2.0,2.0,3.0,11889950,37,2009,1.0,0.0,0.0
402,0.0,1353,2,2,4,2.0,1,0.0,0.0,4.0,8573875,8,2010,0.0,0.0,1.0
403,5.0,1694,1,1,4,2.0,1,3.0,1.0,4.0,14054970,21,2010,0.0,0.0,1.0
404,5.0,1625,1,1,4,4.0,1,3.0,0.0,3.0,18316110,43,2007,1.0,0.0,0.0
405,5.0,1882,2,1,5,3.0,1,3.0,0.0,4.0,14761860,5,2013,0.0,0.0,1.0
406,6.0,1924,2,1,5,3.0,1,3.0,0.0,5.0,22123260,23,2013,1.0,0.0,0.0
407,2.0,894,1,1,3,2.0,0,1.0,0.0,5.0,10882400,28,2012,1.0,0.0,0.0
408,0.0,904,1,1,3,3.0,1,2.0,0.0,4.0,6863000,40,2011,0.0,0.0,1.0
409,1.0,1279,2,2,4,4.0,0,1.0,2.0,3.0,9792910,33,2010,0.0,1.0,0.0
410,3.0,1547,2,1,4,2.0,0,0.0,2.0,5.0,10090590,48,2012,0.0,0.0,1.0
411,0.0,626,1,1,2,1.0,0,3.0,1.0,3.0,5072750,25,2010,0.0,1.0,0.0
412,6.0,1673,1,1,4,0.0,0,2.0,0.0,5.0,12156320,44,2014,0.0,0.0,1.0
413,2.0,1296,2,1,4,0.0,1,1.0,2.0,3.0,10741020,15,2013,0.0,0.0,1.0
414,4.0,2194,3,2,5,0.0,0,2.0,2.0,3.0,16805520,6,2008,1.0,0.0,0.0
415,4.0,1678,2,1,4,0.0,0,1.0,1.0,4.0,13586120,16,2011,1.0,0.0,0.0
416,2.0,702,1,1,2,4.0,1,0.0,0.0,5.0,8021300,18,2012,0.0,1.0,0.0
417,1.0,1067,1,1,3,0.0,1,0.0,0.0,3.0,7960405,27,2008,0.0,1.0,0.0
418,2.0,980,1,1,3,1.0,1,1.0,1.0,3.0,11847350,25,2010,1.0,0.0,0.0
419,4.0,1989,3,2,5,4.0,1,1.0,1.0,5.0,11985600,21,2009,0.0,1.0,0.0
420,2.0,1257,2,1,4,3.0,0,2.0,1.0,4.0,13788450,35,2014,1.0,0.0,0.0
421,2.0,1069,1,1,3,3.0,1,3.0,2.0,3.0,10080280,21,2014,0.0,0.0,1.0
422,0.0,606,1,1,2,2.0,0,1.0,0.0,4.0,6564750,13,2011,1.0,0.0,0.0
423,0.0,1449,2,2,4,0.0,1,1.0,2.0,4.0,8861500,36,2011,0.0,1.0,0.0
424,0.0,1154,1,1,3,1.0,0,2.0,1.0,5.0,7880000,12,2009,0.0,1.0,0.0
425,1.0,927,1,1,3,1.0,0,1.0,2.0,5.0,12682895,33,2011,1.0,0.0,0.0
426,0.0,1613,2,2,4,1.0,1,0.0,2.0,4.0,10169625,31,2010,0.0,0.0,1.0
427,3.0,1851,3,2,5,4.0,1,3.0,2.0,5.0,11959100,55,2008,0.0,1.0,0.0
428,3.0,1511,2,1,4,1.0,0,2.0,0.0,1.0,10391900,45,2007,1.0,0.0,0.0
429,4.0,1765,2,1,4,2.0,0,1.0,1.0,3.0,9338880,29,2012,0.0,0.0,1.0
430,0.0,1238,1,1,3,3.0,1,0.0,0.0,5.0,11329750,17,2011,1.0,0.0,0.0
431,2.0,934,1,1,3,1.0,1,0.0,2.0,3.0,8469050,23,2014,0.0,1.0,0.0
432,2.0,754,1,1,2,1.0,1,2.0,1.0,4.0,7705800,36,2013,0.0,1.0,0.0
433,6.0,1736,1,1,4,0.0,1,3.0,1.0,4.0,14057180,10,2012,0.0,0.0,1.0
434,2.0,980,1,1,3,2.0,1,1.0,2.0,3.0,8621500,34,2007,0.0,1.0,0.0
435,0.0,1299,1,1,3,4.0,0,2.0,1.0,2.0,9338500,46,2011,1.0,0.0,0.0
436,0.0,849,1,1,2,3.0,0,2.0,1.0,3.0,5668875,36,2010,0.0,0.0,1.0
437,4.0,1450,2,1,4,4.0,1,3.0,1.0,3.0,10040420,21,2010,0.0,0.0,1.0
438,6.0,1634,1,1,4,0.0,1,2.0,1.0,5.0,12730270,31,2013,0.0,1.0,0.0
439,0.0,1320,1,1,3,4.0,1,1.0,1.0,2.0,11071500,6,2010,1.0,0.0,0.0
440,2.0,769,1,1,2,4.0,1,0.0,0.0,3.0,7261650,7,2011,0.0,1.0,0.0
441,0.0,1150,1,1,3,0.0,1,2.0,2.0,2.0,6982000,32,2011,0.0,1.0,0.0
442,2.0,908,1,1,3,3.0,0,3.0,1.0,3.0,7546960,36,2007,0.0,0.0,1.0
443,0.0,1668,2,2,4,2.0,1,0.0,2.0,3.0,13650500,6,2009,1.0,0.0,0.0
444,4.0,1990,3,2,5,4.0,0,1.0,2.0,3.0,10652120,6,2008,0.0,1.0,0.0
445,5.0,1857,2,1,5,3.0,0,1.0,2.0,3.0,13378610,35,2013,0.0,0.0,1.0
446,4.0,2061,3,2,5,0.0,1,1.0,2.0,4.0,17265880,14,2009,1.0,0.0,0.0
447,4.0,1668,2,1,4,2.0,0,3.0,2.0,4.0,10044620,11,2008,0.0,1.0,0.0
448,4.0,1444,2,1,4,3.0,0,3.0,2.0,4.0,9153720,25,2010,0.0,1.0,0.0
449,2.0,1121,1,1,3,0.0,1,1.0,1.0,3.0,9089520,28,2014,0.0,0.0,1.0
450,4.0,1514,2,1,4,3.0,1,1.0,1.0,3.0,9075660,23,2008,0.0,1.0,0.0
451,2.0,1256,2,1,4,2.0,1,3.0,0.0,4.0,9957800,4,2008,0.0,1.0,0.0
452,0.0,672,1,1,2,2.0,1,1.0,0.0,3.0,5805250,19,2009,0.0,0.0,1.0
453,1.0,908,1,1,3,1.0,1,3.0,2.0,4.0,13087155,37,2008,1.0,0.0,0.0
454,0.0,1631,2,2,4,3.0,1,0.0,1.0,4.0,9314000,19,2010,0.0,1.0,0.0
455,1.0,1001,1,1,3,3.0,1,3.0,2.0,4.0,10533755,36,2009,0.0,0.0,1.0
456,3.0,1618,2,1,4,3.0,0,3.0,1.0,0.0,11462310,48,2006,1.0,0.0,0.0
457,4.0,2340,4,2,6,4.0,1,1.0,1.0,3.0,12948200,20,2011,0.0,0.0,1.0
458,0.0,1159,1,1,3,4.0,0,2.0,0.0,3.0,6149625,51,2012,0.0,0.0,1.0
459,3.0,1775,2,1,4,2.0,1,3.0,1.0,3.0,11031600,25,2011,0.0,0.0,1.0
460,2.0,1008,1,1,3,0.0,0,1.0,2.0,5.0,12713050,19,2010,1.0,0.0,0.0
461,3.0,1563,2,1,4,3.0,1,3.0,1.0,5.0,15664740,12,2010,1.0,0.0,0.0
462,4.0,1723,2,1,4,3.0,1,3.0,2.0,4.0,11265520,6,2011,0.0,1.0,0.0
463,3.0,1543,2,1,4,3.0,0,0.0,0.0,5.0,12900790,46,2006,1.0,0.0,0.0
464,2.0,1231,2,1,4,4.0,0,0.0,2.0,4.0,10271420,28,2007,0.0,0.0,1.0
465,6.0,1995,2,1,5,1.0,0,2.0,1.0,4.0,14154840,32,2013,0.0,0.0,1.0
466,4.0,2113,3,2,5,4.0,0,1.0,1.0,5.0,12160420,28,2010,0.0,0.0,1.0
467,6.0,1849,2,1,5,0.0,1,2.0,2.0,5.0,22084180,24,2014,1.0,0.0,0.0
468,2.0,1095,1,1,3,4.0,1,1.0,1.0,3.0,9953350,12,2011,0.0,0.0,1.0
469,0.0,1057,1,1,3,4.0,0,2.0,1.0,3.0,8788500,46,2011,1.0,0.0,0.0
470,0.0,841,1,1,2,0.0,1,2.0,2.0,2.0,6266250,25,2009,0.0,1.0,0.0
471,1.0,693,1,1,2,4.0,1,0.0,2.0,1.0,6879510,34,2011,0.0,1.0,0.0
472,5.0,1666,1,1,4,0.0,0,3.0,2.0,4.0,11991280,25,2012,0.0,1.0,0.0
473,6.0,1517,1,1,4,4.0,1,3.0,2.0,5.0,19817860,43,2010,1.0,0.0,0.0
474,5.0,1854,2,1,5,1.0,0,3.0,2.0,3.0,19766360,43,2008,1.0,0.0,0.0
475,1.0,789,1,1,2,2.0,0,3.0,1.0,0.0,8098070,38,2009,1.0,0.0,0.0
476,2.0,760,1,1,2,2.0,1,0.0,1.0,4.0,8274000,4,2009,0.0,1.0,0.0
477,2.0,1137,1,1,3,1.0,0,3.0,1.0,3.0,8912540,11,2008,0.0,0.0,1.0
478,5.0,1687,1,1,4,1.0,1,0.0,2.0,3.0,19609810,13,2014,1.0,0.0,0.0
479,0.0,984,1,1,3,1.0,1,2.0,0.0,1.0,5340750,14,2010,0.0,1.0,0.0
480,0.0,1662,2,2,4,2.0,0,3.0,2.0,3.0,12825500,14,2010,1.0,0.0,0.0
481,1.0,1065,1,1,3,4.0,0,2.0,1.0,2.0,8717385,19,2009,0.0,0.0,1.0
482,4.0,1621,2,1,4,1.0,0,1.0,1.0,5.0,9928200,29,2009,0.0,0.0,1.0
483,2.0,703,1,1,2,3.0,1,1.0,0.0,5.0,8231860,21,2010,0.0,0.0,1.0
484,2.0,1221,2,1,4,2.0,0,1.0,2.0,4.0,9833270,34,2014,0.0,0.0,1.0
485,4.0,1577,2,1,4,1.0,0,2.0,2.0,3.0,13277420,11,2011,1.0,0.0,0.0
486,2.0,989,1,1,3,3.0,1,2.0,1.0,5.0,10613930,4,2010,0.0,0.0,1.0
487,4.0,1368,2,1,4,4.0,1,3.0,2.0,4.0,10801520,28,2010,0.0,0.0,1.0
488,4.0,2365,4,2,6,1.0,1,2.0,1.0,4.0,18637600,30,2008,1.0,0.0,0.0
489,5.0,1525,1,1,4,3.0,0,3.0,1.0,4.0,17566590,33,2015,1.0,0.0,0.0
490,1.0,1180,1,1,3,4.0,1,2.0,1.0,2.0,9397585,19,2012,0.0,1.0,0.0
491,0.0,1122,1,1,3,2.0,0,2.0,2.0,2.0,6889250,18,2010,0.0,0.0,1.0
492,5.0,1775,1,1,4,0.0,1,3.0,1.0,3.0,19512010,33,2010,1.0,0.0,0.0
493,5.0,1877,2,1,5,1.0,0,3.0,0.0,4.0,13064510,30,2009,0.0,0.0,1.0
494,2.0,760,1,1,2,2.0,0,3.0,2.0,5.0,8386750,17,2007,0.0,1.0,0.0
495,4.0,2297,4,2,6,1.0,0,3.0,1.0,3.0,11569680,17,2009,0.0,0.0,1.0
496,0.0,787,1,1,2,0.0,1,1.0,2.0,4.0,7825375,9,2012,0.0,0.0,1.0
497,4.0,2317,4,2,6,2.0,0,2.0,1.0,3.0,10502160,28,2011,0.0,1.0,0.0
498,0.0,749,1,1,2,1.0,1,1.0,2.0,1.0,5286000,34,2009,0.0,1.0,0.0
499,3.0,1616,2,1,4,1.0,0,2.0,1.0,5.0,9794230,14,2009,0.0,1.0,0.0
500,1.0,1284,2,2,4,2.0,1,1.0,1.0,3.0,9885575,25,2012,0.0,1.0,0.0
501,2.0,756,1,1,2,2.0,1,0.0,0.0,5.0,10478100,38,2013,1.0,0.0,0.0
502,2.0,1238,2,1,4,3.0,0,0.0,1.0,5.0,9345900,34,2008,0.0,1.0,0.0
503,2.0,1236,2,1,4,2.0,1,2.0,1.0,3.0,9314050,31,2013,0.0,1.0,0.0
504,6.0,1664,1,1,4,3.0,0,3.0,1.0,5.0,13251910,42,2011,0.0,0.0,1.0
505,5.0,1537,1,1,4,3.0,0,2.0,1.0,5.0,18331880,19,2013,1.0,0.0,0.0
506,3.0,1731,2,1,4,0.0,0,2.0,1.0,3.0,13478680,44,2005,1.0,0.0,0.0
507,2.0,929,1,1,3,4.0,1,2.0,1.0,3.0,8907400,4,2010,0.0,1.0,0.0
508,2.0,786,1,1,2,3.0,0,0.0,2.0,5.0,8185800,20,2008,0.0,1.0,0.0
509,0.0,1370,2,2,4,4.0,1,2.0,1.0,3.0,9125250,15,2009,0.0,0.0,1.0
510,0.0,1685,2,2,4,2.0,0,2.0,2.0,1.0,6922750,38,2010,0.0,1.0,0.0
511,6.0,1549,1,1,4,4.0,0,1.0,1.0,5.0,12133650,30,2008,0.0,1.0,0.0
512,5.0,1539,1,1,4,4.0,1,0.0,1.0,3.0,18200410,18,2014,1.0,0.0,0.0
513,5.0,1898,2,1,5,2.0,0,1.0,0.0,5.0,13485130,42,2007,0.0,0.0,1.0
